merchant_id,merchant_name,merchant_category,business_type,city,state,merchant_status,declared_avg_ticket_size,transaction_count,transaction_amount,average_transaction_value,successful_transactions,failed_transactions,pending_transactions,chargeback_count,disputed_amount,high_severity_chargebacks,critical_chargebacks,failed_rate,chargeback_rate,disputed_amount_rate,risk_score,risk_level,repeated_chargeback_flag,high_failed_rate_flag,high_chargeback_rate_flag
MCH3509,Tandon-Thakur,Miscellaneous,Private Limited,Pune,Maharashtra,Active,253.7,7.0,74635.11,10662.158571428572,5.0,1.0,1.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,Low,False,False,False
MCH3510,Sankaran Inc,Apparel & Fashion,Individual,Hyderabad,Telangana,Inactive,2317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3512,"Bhatti, Khosla And Chhabra",Telecom,Private Limited,Amritsar,Punjab,Active,1112.0,1.0,9812.18,9812.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3513,"Gade, Raghavan And Ben",Books & Stationery,Individual,Chennai,Tamil Nadu,Inactive,1116.95,1.0,22350.8,22350.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3523,"Khare, Radhakrishnan And Gala",Restaurants & Food,Individual,Jaipur,Rajasthan,Active,,3.0,30407.78,10135.926666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3530,Dugar Plc,Apparel & Fashion,Individual,Ludhiana,Punjab,Active,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3535,Kaur Llc,Hotel & Lodging,Individual,Ludhiana,Punjab,Active,438.79,3.0,34649.84,11549.946666666665,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3539,"Korpal, Nair And Chana",Apparel & Fashion,Sole Proprietor,Mumbai,Maharashtra,Inactive,2681.05,2.0,17008.21,8504.105,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3545,"Chacko, Oza And Jaggi",Hotel & Lodging,Sole Proprietor,Hyderabad,Telangana,Active,867.82,1.0,17658.99,17658.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3547,Ramanathan-Dada,Restaurants & Food,Private Limited,Delhi,Delhi,Active,5262.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3549,Khalsa And Sons,Restaurants & Food,Individual,Amritsar,Punjab,Active,1756.73,3.0,47166.97,15722.323333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3551,"Chaudry, Toor And Lala",Telecom,Sole Proprietor,Bengaluru,Karnataka,Active,941.64,2.0,30371.519999999997,15185.759999999998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3552,"Morar, Ahuja And Ravel",Books & Stationery,Sole Proprietor,Pune,Maharashtra,Active,8846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3553,"Bajwa, Tata And Narula",Medical,Private Limited,Lucknow,Uttar Pradesh,Active,,3.0,41585.41,13861.803333333335,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3554,"Chowdhury, Mann And Mitter",Transportation,Individual,Jalandhar,Punjab,Active,893.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3559,Chokshi Inc,Restaurants & Food,Private Limited,Bengaluru,Karnataka,Active,,6.0,57681.0,9613.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,Low,False,False,False
MCH3561,Kumar Llc,Restaurants & Food,Partnership,Chennai,Tamil Nadu,Active,715.0,2.0,29602.030000000002,14801.015000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3564,Chadha-Sarin,Restaurants & Food,Individual,Lucknow,Uttar Pradesh,Active,506.02,2.0,12467.460000000001,6233.7300000000005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3569,Choudhury-Prashad,Books & Stationery,Sole Proprietor,Lucknow,Uttar Pradesh,Active,1411.0,3.0,55684.149999999994,18561.38333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3574,Sodhi-Shan,Transportation,Partnership,Pune,Maharashtra,Inactive,4407.0,2.0,13102.33,6551.165,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3577,"Ratta, Mane And Kapadia",Restaurants & Food,Individual,Amritsar,Punjab,Active,1820.36,2.0,2539.16,1269.58,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3581,"Chadha, Sankaran And Pau",Apparel & Fashion,Partnership,Kolkata,West Bengal,Active,,3.0,53558.96,17852.986666666668,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3587,Sagar-Raval,Hotel & Lodging,Partnership,Jalandhar,Punjab,Active,1064.25,5.0,53437.81,10687.562,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3591,"Panchal, Balasubramanian And Dey",Books & Stationery,Private Limited,Kolkata,West Bengal,Active,2193.61,1.0,8188.16,8188.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3593,"Kara,Brarandapte",Telecom,Private Limited,Mumbai,Maharashtra,Active,474.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3595,"Srivastava, Merchant And Kota",Retail,Private Limited,Ludhiana,Punjab,Inactive,1153.0,1.0,1932.0,1932.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3598,Kapur-Sahni,Telecom,Private Limited,Bengaluru,Karnataka,Active,7252.05,1.0,4050.17,4050.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3601,Deshpande-Nigam,Transportation,Partnership,Bengaluru,Karnataka,Active,2765.11,2.0,21928.370000000003,10964.185000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3602,"Panchal, Karpe And Bhatti",Hotel & Lodging,Partnership,Amritsar,Punjab,Active,754.95,4.0,72950.25,18237.5625,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3604,"Shetty, Bali And Sama",Grocery,Partnership,Ludhiana,Punjab,Active,394.0,1.0,17763.44,17763.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3605,Bhasin Ltd,Travel,Partnership,Ludhiana,Punjab,Active,1858.98,3.0,31639.649999999998,10546.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3607,Va1A-D0Ra,Restaurants & Food,Individual,Ludhiana,Punjab,Active,1953.09,1.0,12582.07,12582.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3608,"Raj, Sarin And Sibal",Telecom,Partnership,Jaipur,Rajasthan,Inactive,1956.65,3.0,32661.21,10887.07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3610,"Deo, Krish And Lanka",Apparel & Fashion,Private Limited,Chennai,Tamil Nadu,Active,,6.0,66400.45999999999,11066.743333333332,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3612,Kala Inc,Restaurants & Food,Sole Proprietor,Mumbai,Maharashtra,Active,577.0,1.0,2244.38,2244.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3614,Morar-Sundaram,Restaurants & Food,Individual,Mumbai,Maharashtra,Active,1484.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3616,Dua Group,Books & Stationery,Private Limited,Lucknow,Uttar Pradesh,Active,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3618,"Narang, Atwal And Merchant",Medical,Sole Proprietor,Mumbai,Maharashtra,Active,1728.22,3.0,39711.12,13237.04,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3619,"Mody, Sami And Batta",Miscellaneous,Sole Proprietor,Kolkata,West Bengal,Inactive,3456.23,2.0,22379.58,11189.79,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3628,Mitra Ltd,Apparel & Fashion,Sole Proprietor,Delhi,Delhi,Active,3214.64,2.0,24063.67,12031.835,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3630,Chacko Ltd,Restaurants & Food,Partnership,Mumbai,Maharashtra,Inactive,2433.39,2.0,36470.71,18235.355,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3637,"Lalla, Deep And Sama",Apparel & Fashion,Individual,Pune,Maharashtra,Active,560.03,1.0,15086.66,15086.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3640,Parikh-Raghavan,Hotel & Lodging,Sole Proprietor,Hyderabad,Telangana,Active,400.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3642,Prabhu-Pai,Grocery,Sole Proprietor,Kolkata,West Bengal,Active,3223.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3649,"Jain, Sama And Sarma",Miscellaneous,Partnership,Mumbai,Maharashtra,Active,671.85,1.0,16936.27,16936.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3655,Batra Llc,Medical,Sole Proprietor,Pune,Maharashtra,Active,,2.0,24772.83,12386.415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3659,Samra Inc,Restaurants & Food,Individual,Chennai,Tamil Nadu,Active,2958.27,2.0,6562.120000000001,3281.0600000000004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3661,"Deshmukh, Patla And Goel",Transportation,Individual,Ludhiana,Punjab,Suspended,1439.0,1.0,2783.84,2783.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3662,"Mand, Walia And Bhalla",Grocery,Private Limited,Chennai,Tamil Nadu,Active,677.63,1.0,21535.45,21535.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3663,Saini-Gaba,Apparel & Fashion,Sole Proprietor,Jaipur,Rajasthan,Active,377.05,1.0,15891.0,15891.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3666,Gera-Ranganathan,Transportation,Partnership,Jaipur,Rajasthan,Active,243.55,1.0,9531.0,9531.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3672,Ramaswamy Plc,Books & Stationery,Private Limited,Kolkata,West Bengal,Active,9848.33,1.0,3614.84,3614.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3675,Grewal And Sons,Telecom,Private Limited,Pune,Maharashtra,Inactive,263.38,3.0,41744.06,13914.686666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3683,Mander Group,Grocery,Individual,Mumbai,Maharashtra,Active,4247.99,3.0,40128.69,13376.230000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3686,Prasad Inc,Restaurants & Food,Sole Proprietor,Mumbai,Maharashtra,Active,1179.14,5.0,73686.68000000001,14737.336000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3689,"Palla, Gara And Malhotra",Books & Stationery,Partnership,Bengaluru,Karnataka,Inactive,1319.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3690,Aurora Inc,Travel,Partnership,Bengaluru,Karnataka,Active,915.55,2.0,23241.120000000003,11620.560000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3693,"Rajagopal, Savant And Ganesan",Telecom,Individual,Jalandhar,Punjab,Active,893.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3694,"Date, Naidu And Raja",Pharmacy,Partnership,Jalandhar,Punjab,Active,4933.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3696,"Pandya, Maharaj And Sundaram",Books & Stationery,Individual,Pune,Maharashtra,On Hold,416.04,4.0,31020.71,7755.1775,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3697,Cherian Llc,Hotel & Lodging,Individual,Chennai,Tamil Nadu,Active,2525.65,2.0,41143.259999999995,20571.629999999997,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3698,"Prashad, Viswanathan And Sama",Retail,Partnership,Amritsar,Punjab,Active,514.0,4.0,70169.68,17542.42,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3699,Lal Ltd,Miscellaneous,Private Limited,Jaipur,Rajasthan,Active,479.97,7.0,91709.5,13101.357142857143,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3703,Khatri-Shuk1A,Restaurants & Food,Private Limited,Jalandhar,Punjab,Suspended,3523.05,2.0,18681.16,9340.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3712,Narain-Vaidya,Hotel & Lodging,Individual,Hyderabad,Telangana,Active,333.0,1.0,2100.75,2100.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3720,"Bedi, Sanghvi And Balakrishnan",Grocery,Individual,Delhi,Delhi,Active,610.0,3.0,58151.54,19383.846666666668,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3722,Jhaveri Ltd,Pharmacy,Private Limited,Ludhiana,Punjab,Active,4309.0,5.0,77262.49,15452.498000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3732,"Bhat, Sarin And Wag1E",Hotel & Lodging,Sole Proprietor,Lucknow,Uttar Pradesh,Active,604.0,2.0,20046.08,10023.04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3737,Raval-Kurian,Restaurants & Food,Individual,Mumbai,Maharashtra,Active,,1.0,13241.78,13241.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3742,"Mall, Sarma And Merchant",Miscellaneous,Partnership,Jalandhar,Punjab,Active,330.87,6.0,95195.02,15865.836666666668,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3748,Bedi-Cherian,Retail,Individual,Mumbai,Maharashtra,On Hold,1343.58,5.0,45176.17,9035.234,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3753,Vohra-Din,Apparel & Fashion,Private Limited,Kolkata,West Bengal,Active,754.9,1.0,14083.48,14083.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3754,Dugal-Chawla,Restaurants & Food,Partnership,Kolkata,West Bengal,Active,,2.0,30614.58,15307.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3755,Hayer And Sons,Restaurants & Food,Private Limited,Pune,Maharashtra,Active,1098.64,1.0,24970.66,24970.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3757,Chokshi Plc,Telecom,Private Limited,Jaipur,Rajasthan,Active,2492.69,1.0,2871.0,2871.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3758,Dube Ltd,Miscellaneous,Sole Proprietor,Delhi,Delhi,Active,1607.42,2.0,39922.58,19961.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3760,Das-Ahuja,Restaurants & Food,Sole Proprietor,Lucknow,Uttar Pradesh,Active,755.0,2.0,32970.06,16485.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3761,"Bal,Mittalandprabhakar",Miscellaneous,Private Limited,Pune,Maharashtra,Active,6900.33,3.0,18799.28,6266.426666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3764,Tandon And Sons,Medical,Partnership,Mumbai,Maharashtra,Active,3428.0,1.0,4907.54,4907.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3771,Bumb Inc,Miscellaneous,Partnership,Lucknow,Uttar Pradesh,Active,2602.75,3.0,32208.64,10736.213333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3776,"Kapadia, Sathe And Shenoy",Department Store,Partnership,Delhi,Delhi,Active,1854.99,2.0,23463.54,11731.77,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3778,"Bhagat, Sama And Murthy",Telecom,Individual,Amritsar,Punjab,Inactive,2790.66,3.0,40379.53,13459.843333333332,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3779,Aggarwal-Hans,Department Store,Private Limited,Kolkata,West Bengal,Active,,4.0,71160.43,17790.1075,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3780,Hegde Group,Department Store,Private Limited,Lucknow,Uttar Pradesh,Active,315.62,2.0,4409.98,2204.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3786,Ratta-Bhasin,Miscellaneous,Partnership,Bengaluru,Karnataka,Active,1037.97,1.0,11357.0,11357.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3787,"Boase, Mand And Khatri",Grocery,Partnership,Pune,Maharashtra,Active,1436.68,1.0,7311.5,7311.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3788,Bhargava And Sons,Transportation,Partnership,Bengaluru,Karnataka,Active,2495.65,4.0,48103.72,12025.93,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3793,"Sankar, Parsa And Shere",Hotel & Lodging,Sole Proprietor,Ludhiana,Punjab,Active,6906.85,3.0,35586.79,11862.263333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3796,Mani-Saha,Restaurants & Food,Individual,Chennai,Tamil Nadu,Active,860.72,3.0,12003.18,4001.06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3801,"Arya, Sachar And Khanna",Pharmacy,Partnership,Bengaluru,Karnataka,Suspended,639.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3803,"Tara, Wali And Sachdev",Books & Stationery,Individual,Lucknow,Uttar Pradesh,Active,2461.72,3.0,45206.8,15068.933333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3804,"Pingle, Choudhry And Sastry",Books & Stationery,Sole Proprietor,Delhi,Delhi,Active,729.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3805,Issac-Munshi,Miscellaneous,Private Limited,Bengaluru,Karnataka,Active,7651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3811,"Bhat, Anand And Bakshi",Hotel & Lodging,Individual,Bengaluru,Karnataka,Active,563.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3817,Subramanian Group,Department Store,Sole Proprietor,Ludhiana,Punjab,Active,3916.72,1.0,21408.92,21408.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3818,Gopal-Khalsa,Telecom,Partnership,Amritsar,Punjab,Active,200.35,1.0,6455.91,6455.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3820,Behl Llc,Department Store,Partnership,Jalandhar,Punjab,Inactive,983.06,2.0,30874.89,15437.445,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3824,Chand-Sarna,Restaurants & Food,Sole Proprietor,Kolkata,West Bengal,Active,733.85,2.0,12662.95,6331.475,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3829,Bansal Ltd,Hotel & Lodging,Private Limited,Pune,Maharashtra,Active,2565.33,2.0,20766.9,10383.45,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3841,"Sandhu, Khosla And Guha",Miscellaneous,Partnership,Bengaluru,Karnataka,Active,2207.18,3.0,39285.68,13095.226666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3845,Hora-Bath,Transportation,Individual,Bengaluru,Karnataka,Active,2098.39,3.0,39483.64,13161.213333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3849,Das-Ratta,Telecom,Individual,Chennai,Tamil Nadu,Active,4368.0,1.0,2183.0,2183.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3853,Bhat-Dutt,Grocery,Sole Proprietor,Hyderabad,Telangana,Active,,4.0,44016.3,11004.075,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3854,"Was0N, Chauhan And Gh0Se",Restaurants & Food,Private Limited,Hyderabad,Telangana,Active,528.0,2.0,18973.63,9486.815,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3856,"Sankaran, Anne And Buch",Restaurants & Food,Individual,Kolkata,West Bengal,Active,454.0,2.0,30051.67,15025.835,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3860,Sama Group,Apparel & Fashion,Sole Proprietor,Chennai,Tamil Nadu,Active,448.66,1.0,20687.87,20687.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3872,Krish Group,Apparel & Fashion,Partnership,Amritsar,Punjab,Active,3660.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3873,"Dugal, Thakur And Puri",Hotel & Lodging,Private Limited,Jalandhar,Punjab,Active,1499.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3874,"Dora,Deshpandeandseth",Telecom,Private Limited,Jalandhar,Punjab,Active,1119.69,1.0,1507.98,1507.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3875,Natt Ltd,Restaurants & Food,Private Limited,Jalandhar,Punjab,Active,4372.03,1.0,20192.57,20192.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3880,Sankaran-M0Dy,Transportation,Sole Proprietor,Hyderabad,Telangana,Active,794.44,2.0,8267.08,4133.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3882,Kannan Plc,Medical,Individual,Pune,Maharashtra,Active,1470.9,1.0,4883.81,4883.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3883,Vohra And Sons,Hotel & Lodging,Individual,Mumbai,Maharashtra,Active,,3.0,25364.769999999997,8454.923333333332,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3887,Pa11A-Sah0Ta,Hotel & Lodging,Partnership,Kolkata,West Bengal,Inactive,1596.95,1.0,5808.13,5808.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3888,"Gandhi, Cherian And Chhabra",Telecom,Partnership,Hyderabad,Telangana,Active,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH3889,Bhagat-Sarna,Hotel & Lodging,Sole Proprietor,Kolkata,West Bengal,Active,2088.06,2.0,35809.72,17904.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH3890,Tata-Bal,Pharmacy,Individual,Pune,Maharashtra,Active,668.0,1.0,15451.78,15451.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
