complaint_id,txn_id,user_id,merchant_id,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel,customer_match_status,merchant_match_status,transaction_match_status,transaction_user_id,transaction_merchant_id,user_consistency_status,merchant_consistency_status
CBK0000884,TXN00014060,USR97772,MCH9069,2026-02-21 10:06:00,2026-02-26 23:06:00,613.53,Merchant Not Delivered,user reports money deducted but merchant denies receiving payment.,Rejected,2026-03-07 00:00:00,Critical,Chatbot,Matched,Unmatched,Matched,USR37520,MCH5891,Mismatch,Mismatch
CBK0001963,TXN00002490,USR56287,MCH9228,2026-01-21 11:23:07,2026-01-21 12:23:07,1170.0,Account Compromised,customer says amount was debited twice.,Closed,2026-01-27 00:00:00,Low,Branch,Unmatched,Matched,Matched,USR71972,MCH2879,Mismatch,Mismatch
CBK0000203,TXN00002521,USR11015,MCH5051,2026-04-01 00:00:00,2026-06-01 00:00:00,4940.0,Merchant Not Delivered,user claims account was compromised before transaction.,Closed,,High,Call Center,Matched,Unmatched,Matched,USR93128,MCH1501,Mismatch,Mismatch
CBK0002334,TXN00013909,USR61147,MCH6628,2026-10-01 00:00:00,2026-12-01 00:00:00,449.15,Customer Dispute,merchant service was not delivered after payment.,Rejected,2026-01-16 14:42:00,High,IVR,Unmatched,Matched,Matched,USR10579,MCH8202,Mismatch,Mismatch
CBK0002556,TXN00014016,USR85655,MCH2065,2026-01-03 00:00:00,2026-03-04 00:00:00,2538.7,Unauthorized Transaction,customer complaint text unclear due to poor call center notes.,In Progress,2026-07-03 09:29:57,Low,Email,Unmatched,Unmatched,Matched,USR43767,MCH8057,Mismatch,Mismatch
CBK0000337,TXN00013045,USR42531,MCH1288,2026-01-19 00:00:00,2026-01-20 08:51:00,546.9,Merchant Not Delivered,customer complaint text unclear due to poor call center notes.,Rejected,,Low,Chatbot,Unmatched,Matched,Matched,USR54602,MCH6095,Mismatch,Mismatch
CBK0002542,TXN00004045,USR54255,MCH7383,2026-03-24 03:03:18,2026-04-08 20:03:18,14158.32,Account Compromised,merchant service was not delivered after payment.,Pending Bank,2026-04-13 20:03:18,Low,Call Center,Unmatched,Matched,Matched,USR51228,MCH5946,Mismatch,Mismatch
CBK0002678,TXN00074852,USR64694,MCH3676,2026-11-02 00:00:00,,1652.05,Duplicate Debit,payment made to unknown merchant as per customer statement.,In Progress,2026-11-03 16:25:29,Medium,Call Center,Matched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0001617,TXN00001553,USR68522,MCH7372,2026-08-01 00:00:00,2026-02-08 00:00:00,5796.41,Merchant Not Delivered,payment made to unknown merchant as per customer statement. pls check asap,Pending Bank,2026-02-21 04:46:00,Critical,Call Center,Matched,Unmatched,Matched,USR97571,MCH3520,Mismatch,Mismatch
CBK0002109,TXN00005274,USR70317,MCH7833,2026-02-26 09:34:34,2026-02-27 13:34:00,4290.41,Incorrect Amount,customer says amount was debited twice.,Resolved,2026-03-13 13:34:00,High,Chatbot,Unmatched,Matched,Matched,USR29736,MCH4524,Mismatch,Mismatch
CBK0000136,TXN00000724,USR55205,MCH4226,2026-02-20 00:00:00,2026-02-26 00:00:00,454.0,Customer Dispute,user says upi pin was not entered by them.,Closed,,High,Email,Unmatched,Unmatched,Matched,USR89557,MCH1606,Mismatch,Mismatch
CBK0002243,TXN00019786,USR27947,MCH1674,2026-03-15 00:00:00,2026-03-17 00:00:00,1377.81,Unauthorized Transaction,customer complaint text unclear due to poor call center notes.,Pending Bank,,Critical,Email,Matched,Matched,Matched,USR59386,MCH6257,Mismatch,Mismatch
CBK0000579,TXN00006902,USR30658,MCH8779,,2026-04-09 00:00:00,2179.89,Incorrect Amount,customer says amount was debited twice.,Closed,2026-04-25 00:00:00,Critical,Call Center,Unmatched,Matched,Matched,USR22736,MCH5925,Mismatch,Mismatch
CBK0002191,TXN00005500,USR99576,MCH4473,2026-01-25 00:00:00,2026-01-31 00:00:00,1721.07,Account Compromised,suspicious high-value payment disputed by customer.,Closed,2026-09-02 00:00:00,High,Call Center,Unmatched,Unmatched,Matched,USR94414,MCH4418,Mismatch,Mismatch
CBK0002147,TXN00010700,USR22862,MCH3741,2026-03-21 00:00:00,2026-03-29 00:00:00,393.01,Merchant Not Delivered,payment made to unknown merchant as per customer statement.,In Progress,2026-03-29 00:00:00,Medium,Chatbot,Unmatched,Unmatched,Matched,USR84643,MCH3866,Mismatch,Mismatch
CBK0002214,,USR72691,MCH3098,2026-03-02 00:00:00,2026-02-14 00:01:00,3364.0,Merchant Not Delivered,payment made to unknown merchant as per customer statement.,Closed,,Medium,IVR,Matched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0002699,TXN00004968,USR63160,MCH2867,2026-09-02 02:29:10,2026-02-19 10:29:00,686.93,Account Compromised,customer says transaction was not authorized.,In Progress,2026-02-27 00:00:00,High,IVR,Unmatched,Unmatched,Matched,USR10191,MCH5661,Mismatch,Mismatch
CBK0000910,TXN00010888,USR26595,MCH8921,2026-01-27 00:00:00,2026-01-31 19:55:18,925.14,Incorrect Amount,user reports money deducted but merchant denies receiving payment.,Closed,2026-08-02 19:55:18,Low,Chatbot,Unmatched,Matched,Matched,USR70222,MCH7989,Mismatch,Mismatch
CBK0002050,TXN00003990,USR78005,MCH8100,2026-01-22 20:54:00,2026-01-27 22:54:00,5710.85,Incorrect Amount,customer says amount was debited twice.,Closed,,Medium,Chatbot,Unmatched,Unmatched,Matched,USR58128,MCH6092,Mismatch,Mismatch
CBK0002501,TXN00074548,USR43280,MCH3768,2026-02-20 00:00:00,2026-02-22 23:25:00,4626.55,Merchant Not Delivered,merchant service was not delivered after payment.,In Progress,2026-02-27 23:25:00,High,Call Center,Unmatched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0002442,TXN00003496,USR17908,MCH1236,2026-01-12 17:43:35,2026-01-28 00:00:00,1706.49,Service Failed,complaint received after multiple failed attempts.,Rejected,2026-02-24 01:43:00,High,IVR,Matched,Unmatched,Matched,USR21435,MCH8541,Mismatch,Mismatch
CBK0002201,TXN00011553,USR33934,MCH1101,2026-02-07 13:14:25,2026-02-11 00:00:00,1996.81,Account Compromised,user says upi pin was not entered by them.,Open,2026-02-26 06:14:25,Low,App,Matched,Matched,Matched,USR36764,MCH8657,Mismatch,Mismatch
CBK0001113,TXN00011228,USR47724,MCH3600,2026-01-19 04:34:00,2026-01-20 00:00:00,9827.0,Account Compromised,customer complaint text unclear due to poor call center notes.,Pending Bank,2026-02-14 00:00:00,Low,IVR,Unmatched,Matched,Matched,USR73877,MCH9740,Mismatch,Mismatch
CBK0001373,TXN00007769,USR24681,MCH6081,,2026-02-14 19:34:08,813.25,Merchant Not Delivered,suspicious high-value payment disputed by customer.,Resolved,2026-12-03 00:00:00,High,Chatbot,Unmatched,Unmatched,Matched,USR43353,MCH1864,Mismatch,Mismatch
CBK0001206,TXN00014973,USR48430,MCH4479,2026-02-17 19:55:56,2026-02-25 15:55:56,746.85,Merchant Not Delivered,suspicious high-value payment disputed by customer.,Resolved,2026-02-25 00:00:00,High,Call Center,Unmatched,Unmatched,Matched,USR71906,MCH1890,Mismatch,Mismatch
CBK0000759,TXN00018597,USR54822,MCH1382,,2026-02-14 10:59:54,2898.66,Account Compromised,merchant service was not delivered after payment.,Open,2026-02-16 10:59:54,Medium,IVR,Unmatched,Unmatched,Matched,USR97987,MCH8138,Mismatch,Mismatch
CBK0002772,TXN00008116,USR80305,MCH3781,2026-01-18 12:29:06,2026-01-20 00:00:00,1863.17,Duplicate Debit,user reports money deducted but merchant denies receiving payment.,Rejected,2026-02-15 00:00:00,Low,IVR,Matched,Unmatched,Matched,USR58627,MCH8540,Mismatch,Mismatch
CBK0000517,TXN00001323,USR53151,MCH9341,,2026-02-19 00:00:00,7329.0,Merchant Not Delivered,suspicious high-value payment disputed by customer.,Rejected,2026-02-27 21:24:00,Low,Branch,Matched,Unmatched,Matched,USR48415,MCH1869,Mismatch,Mismatch
CBK0001632,TXN00015576,USR12683,MCH9869,2026-03-19 05:30:23,2026-03-30 00:00:00,448.44,Fraud,payment made to unknown merchant as per customer statement.,Pending Bank,,Medium,App,Unmatched,Unmatched,Matched,USR63093,MCH1968,Mismatch,Mismatch
CBK0000927,TXN00014638,USR14035,MCH9573,2026-03-12 17:36:00,2026-03-13 17:36:25,10765.79,Merchant Not Delivered,customer complaint text unclear due to poor call center notes.,Open,2026-04-08 17:36:00,High,Chatbot,Unmatched,Unmatched,Matched,USR48448,MCH6858,Mismatch,Mismatch
CBK0002008,TXN00014274,USR40602,MCH5954,2026-02-14 00:00:00,2026-02-20 00:00:00,3293.82,Merchant Not Delivered,complaint received after multiple failed attempts.,Closed,2026-08-03 10:09:37,Medium,IVR,Unmatched,Matched,Matched,USR72574,MCH5179,Mismatch,Mismatch
CBK0000572,,USR58062,MCH2065,2026-02-18 22:15:46,2026-02-24 10:15:46,1849.53,Unauthorized Transaction,customer says amount was debited twice.,Closed,2026-03-15 00:00:00,Medium,Chatbot,Unmatched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0002708,TXN00018113,USR17556,MCH8377,2026-02-09 00:00:00,2026-12-02 17:45:31,987.42,Account Compromised,complaint received after multiple failed attempts.,Rejected,2026-10-03 17:45:31,Low,Chatbot,Unmatched,Matched,Matched,USR45276,MCH7559,Mismatch,Mismatch
CBK0002534,TXN00004493,USR76170,MCH3036,2026-01-11 21:56:00,2026-01-27 00:00:00,380.69,Merchant Not Delivered,merchant service was not delivered after payment.,In Progress,,Low,Email,Unmatched,Unmatched,Matched,USR49358,MCH1182,Mismatch,Mismatch
CBK0001209,TXN00009348,USR59740,MCH4686,2026-02-24 00:00:00,2026-02-28 03:03:00,4160.0,Merchant Not Delivered,customer says transaction was not authorized.,In Progress,2026-03-04 03:03:36,High,Email,Unmatched,Unmatched,Matched,USR36254,MCH7436,Mismatch,Mismatch
CBK0000339,TXN00013884,USR60939,MCH3878,2026-03-20 00:00:00,2026-03-27 00:00:00,3072.71,Account Compromised,payment made to unknown merchant as per customer statement.,In Progress,,High,IVR,Unmatched,Unmatched,Matched,USR11619,MCH9606,Mismatch,Mismatch
CBK0002282,TXN00008893,USR74390,MCH7259,2026-05-01 00:00:00,,2546.9,Duplicate Debit,customer says transaction was not authorized.,Open,2026-01-13 13:43:40,Low,IVR,Unmatched,Unmatched,Matched,USR86289,MCH5457,Mismatch,Mismatch
CBK0000767,TXN00010641,USR98061,MCH3815,2026-03-29 20:15:00,2026-02-04 15:15:00,9500.5,Unauthorized Transaction,customer complaint text unclear due to poor call center notes. call dropped,In Progress,2026-08-04 00:00:00,Critical,IVR,Unmatched,Unmatched,Matched,USR10071,MCH1139,Mismatch,Mismatch
CBK0000327,TXN00011503,USR76772,MCH5900,2026-02-27 00:00:00,2026-02-28 02:10:08,1191.08,Merchant Not Delivered,customer says amount was debited twice.,In Progress,2026-03-14 02:10:08,High,Email,Matched,Matched,Matched,USR68805,MCH8173,Mismatch,Mismatch
CBK0001061,TXN00007622,USR22939,MCH5921,2026-03-19 09:34:00,2026-03-24 00:00:00,494.63,Fraud,suspicious high-value payment disputed by customer.,Closed,,Low,IVR,Unmatched,Matched,Matched,USR51254,MCH5542,Mismatch,Mismatch
CBK0002712,TXN00006919,USR19070,MCH8672,2026-02-27 00:00:00,2026-02-28 10:57:53,3151.9,Unauthorized Transaction,complaint received after multiple failed attempts.,In Progress,2026-02-28 00:00:00,Low,Chatbot,Unmatched,Matched,Matched,USR13544,MCH1518,Mismatch,Mismatch
CBK0000480,TXN00086757,USR73796,MCH8391,2026-01-27 05:48:48,2026-02-02 00:00:00,1161.24,Merchant Not Delivered,customer complaint text unclear due to poor call center notes.,In Progress,2026-02-25 00:00:00,Critical,App,Matched,Matched,Unmatched,,,Not Applicable,Not Applicable
CBK0002420,TXN00008321,USR20361,MCH3420,2026-03-01 00:00:00,2026-04-01 00:00:00,535.96,Merchant Not Delivered,user claims account was compromised before transaction.,Open,2026-01-17 02:37:00,Low,Call Center,Matched,Matched,Matched,USR85115,MCH7982,Mismatch,Mismatch
CBK0000958,TXN00001617,USR30500,MCH8058,2026-02-19 00:00:00,2026-02-20 21:55:40,4597.83,Customer Dispute,suspicious high-value payment disputed by customer.,Closed,2026-10-03 00:00:00,High,App,Unmatched,Matched,Matched,USR71148,MCH1197,Mismatch,Mismatch
CBK0001047,TXN00016988,USR13912,MCH5655,2026-02-25 00:00:00,2026-03-07 00:00:00,,Incorrect Amount,user claims account was compromised before transaction.,Rejected,2026-03-15 14:47:00,Medium,Call Center,Unmatched,Unmatched,Matched,USR29952,MCH6716,Mismatch,Mismatch
CBK0001922,TXN00008651,USR68820,MCH5076,2026-01-13 17:01:00,2026-01-18 20:01:00,,Incorrect Amount,user claims account was compromised before transaction. call dropped,In Progress,2026-01-22 00:00:00,Medium,App,Matched,Unmatched,Matched,USR56683,MCH6134,Mismatch,Mismatch
CBK0000900,TXN00012289,USR71316,MCH8769,2026-01-12 18:30:00,2026-01-15 03:30:00,5071.86,Unauthorized Transaction,user reports money deducted but merchant denies receiving payment.,Resolved,,Low,Chatbot,Matched,Matched,Matched,USR64948,MCH8805,Mismatch,Mismatch
CBK0000694,TXN00013258,USR41874,MCH7151,2026-03-28 02:05:31,2026-03-28 09:05:00,6771.0,Account Compromised,customer says amount was debited twice.,Resolved,2026-03-31 00:00:00,Medium,Call Center,Matched,Unmatched,Matched,USR66173,MCH1289,Mismatch,Mismatch
CBK0002470,TXN00016541,USR51854,MCH2925,2026-05-03 00:00:00,2026-03-01 00:00:00,1089.44,Account Compromised,complaint received after multiple failed attempts.,Pending Bank,,Medium,IVR,Unmatched,Unmatched,Matched,USR11003,MCH5456,Mismatch,Mismatch
CBK0002477,TXN00002165,USR81636,MCH5914,2026-01-31 00:00:00,2026-02-03 00:00:00,1048.77,Duplicate Debit,customer complaint text unclear due to poor call center notes. call dropped,Rejected,,Medium,IVR,Unmatched,Matched,Matched,USR84781,MCH3167,Mismatch,Mismatch
CBK0000197,TXN00003861,USR66175,MCH7332,2026-10-01 00:00:00,2026-01-21 00:00:00,792.03,Merchant Not Delivered,customer says amount was debited twice.,Pending Bank,2026-01-26 01:48:00,Critical,IVR,Matched,Matched,Matched,USR99558,MCH1882,Mismatch,Mismatch
CBK0002637,TXN00001839,USR69852,MCH4722,2026-01-07 00:00:00,2026-08-01 00:00:00,1071.92,Incorrect Amount,user reports money deducted but merchant denies receiving payment.,Rejected,2026-01-30 00:00:00,Medium,IVR,Matched,Unmatched,Matched,USR57777,MCH8760,Mismatch,Mismatch
CBK0000189,TXN00016753,USR71099,MCH5189,2026-11-03 00:00:00,2026-03-13 00:00:00,390.5,Unauthorized Transaction,merchant service was not delivered after payment.,In Progress,2026-03-31 00:00:00,Low,IVR,Unmatched,Unmatched,Matched,USR96135,MCH5390,Mismatch,Mismatch
CBK0002413,TXN00012907,USR20360,MCH3281,2026-03-28 23:07:22,2026-04-08 00:00:00,,Fraud,user claims account was compromised before transaction.,Rejected,,Low,IVR,Unmatched,Matched,Matched,USR70265,MCH6848,Mismatch,Mismatch
CBK0002078,TXN00013096,USR13449,MCH5614,2026-03-25 00:00:00,2026-03-26 21:45:47,8307.14,Merchant Not Delivered,user says upi pin was not entered by them. details missing,Rejected,2026-04-25 21:45:47,Critical,Chatbot,Unmatched,Unmatched,Matched,USR34032,MCH8713,Mismatch,Mismatch
CBK0001303,TXN00010018,USR33354,MCH2266,2026-01-05 21:41:53,2026-01-11 00:00:00,,Account Compromised,user says upi pin was not entered by them.,Pending Bank,2026-01-22 00:00:00,Low,Email,Matched,Matched,Matched,USR51504,MCH4750,Mismatch,Mismatch
CBK0000502,TXN00008686,USR99756,MCH7813,2026-01-31 00:00:00,2026-02-08 00:00:00,969.45,Unauthorized Transaction,complaint received after multiple failed attempts. details missing,In Progress,2026-02-12 11:23:00,Low,Chatbot,Unmatched,Unmatched,Matched,USR87780,MCH8933,Mismatch,Mismatch
CBK0001312,TXN00000939,USR61151,MCH2302,2026-03-25 00:00:00,2026-03-26 13:58:00,3776.84,Merchant Not Delivered,user reports money deducted but merchant denies receiving payment.,Pending Bank,2026-03-04 00:00:00,Medium,App,Unmatched,Matched,Matched,USR88820,MCH6715,Mismatch,Mismatch
CBK0002722,TXN00008498,USR48374,MCH8230,2026-01-02 00:00:00,2026-02-16 00:00:00,2342.66,Unauthorized Transaction,payment made to unknown merchant as per customer statement.,Pending Bank,,Low,IVR,Matched,Unmatched,Matched,USR23093,MCH5209,Mismatch,Mismatch
CBK0002180,TXN00006743,USR42798,MCH5884,2026-01-19 09:16:00,2026-01-21 00:00:00,,Service Failed,customer complaint text unclear due to poor call center notes.,Open,2026-02-12 00:00:00,Medium,Chatbot,Unmatched,Matched,Matched,USR56840,MCH9043,Mismatch,Mismatch
CBK0001816,TXN00015001,USR18056,MCH5439,2026-01-28 22:09:00,2026-01-31 00:00:00,,Merchant Not Delivered,user reports money deducted but merchant denies receiving payment.,In Progress,2026-02-24 00:00:00,Critical,Branch,Matched,Unmatched,Matched,USR77199,MCH2921,Mismatch,Mismatch
CBK0002481,TXN00007235,USR46308,MCH7175,2026-02-05 00:00:00,2026-05-02 22:26:56,1820.07,Account Compromised,customer complaint text unclear due to poor call center notes. details missing,Closed,2026-02-27 00:00:00,Low,Branch,Unmatched,Unmatched,Matched,USR92283,MCH7068,Mismatch,Mismatch
CBK0002505,TXN00001789,USR80522,MCH9097,2026-01-29 00:00:00,2026-01-02 00:00:00,3163.91,Unauthorized Transaction,user reports money deducted but merchant denies receiving payment.,Closed,2026-02-14 07:52:00,Low,IVR,Unmatched,Unmatched,Matched,USR60494,MCH1912,Mismatch,Mismatch
CBK0002053,TXN00001807,USR20076,MCH6717,2026-03-03 11:20:09,,,Unauthorized Transaction,complaint received after multiple failed attempts.,In Progress,2026-04-04 22:20:00,Low,Chatbot,Unmatched,Unmatched,Matched,USR38701,MCH7045,Mismatch,Mismatch
CBK0001042,TXN00008638,USR63231,MCH1737,2026-03-30 07:31:00,2026-06-04 00:00:00,1056.33,Merchant Not Delivered,payment made to unknown merchant as per customer statement.,Open,2026-05-01 00:00:00,Low,Branch,Matched,Unmatched,Matched,USR39009,MCH3154,Mismatch,Mismatch
CBK0002382,TXN00016574,USR34643,MCH1066,2026-01-25 00:00:00,2026-02-01 00:00:00,2828.9,Customer Dispute,customer says amount was debited twice.,Resolved,2026-07-02 11:12:20,Medium,Email,Unmatched,Unmatched,Matched,USR95955,MCH2076,Mismatch,Mismatch
CBK0001733,TXN00011566,USR90212,MCH4811,2026-02-22 00:00:00,2026-02-25 00:00:00,248.1,Fraud,merchant service was not delivered after payment.,Pending Bank,2026-03-01 00:00:00,Critical,Chatbot,Matched,Matched,Matched,USR25722,MCH7436,Mismatch,Mismatch
CBK0000660,TXN00008654,USR14580,MCH7394,2026-01-20 00:00:00,2026-01-23 00:00:00,3655.6,Unauthorized Transaction,user claims account was compromised before transaction.,Open,2026-01-25 03:57:35,High,Branch,Unmatched,Matched,Matched,USR93519,MCH2073,Mismatch,Mismatch
CBK0000218,TXN00002930,USR27533,MCH9381,2026-03-28 16:07:00,2026-03-30 00:00:00,1968.12,Customer Dispute,suspicious high-value payment disputed by customer.,Pending Bank,2026-04-13 00:00:00,Low,IVR,Matched,Unmatched,Matched,USR24122,MCH1608,Mismatch,Mismatch
CBK0002688,TXN00016086,USR48363,MCH5076,2026-03-27 10:48:00,2026-06-04 00:00:00,756.07,Unauthorized Transaction,merchant service was not delivered after payment.,Open,2026-10-04 00:00:00,High,Chatbot,Unmatched,Unmatched,Matched,USR21584,MCH1301,Mismatch,Mismatch
CBK0000079,TXN00000789,USR54133,MCH8683,2026-02-23 18:15:33,2026-02-26 00:00:00,7945.0,Account Compromised,payment made to unknown merchant as per customer statement.,Open,2026-03-08 11:15:00,High,IVR,Unmatched,Unmatched,Matched,USR49943,MCH8350,Mismatch,Mismatch
CBK0001734,TXN00004267,USR92771,MCH5698,2026-01-02 00:00:00,2026-02-04 00:00:00,3750.2,Service Failed,customer says amount was debited twice.,Pending Bank,2026-02-22 00:00:00,Low,IVR,Matched,Matched,Matched,USR38053,MCH2195,Mismatch,Mismatch
CBK0000420,TXN00012872,USR39569,MCH7219,2026-01-18 15:00:47,2026-01-19 00:00:00,4857.19,Account Compromised,merchant service was not delivered after payment.,In Progress,2026-01-20 11:00:00,High,App,Matched,Matched,Matched,USR27335,MCH6706,Mismatch,Mismatch
CBK0001750,TXN00009063,USR58335,MCH4473,2026-01-14 00:00:00,2026-01-15 00:00:00,91.6,Fraud,user claims account was compromised before transaction.,In Progress,2026-01-23 00:00:00,Low,Chatbot,Unmatched,Unmatched,Matched,USR87941,MCH9920,Mismatch,Mismatch
CBK0001185,TXN00000818,USR41564,MCH5530,2026-03-30 00:00:00,,1592.73,Merchant Not Delivered,complaint received after multiple failed attempts.,Resolved,2026-12-04 00:00:00,Low,Branch,Unmatched,Unmatched,Matched,USR55116,MCH6552,Mismatch,Mismatch
CBK0002457,TXN00014853,USR16306,MCH6850,2026-02-02 00:00:00,2026-02-10 00:00:00,415.04,Fraud,user reports money deducted but merchant denies receiving payment.,In Progress,2026-02-22 00:00:00,Medium,Chatbot,Matched,Unmatched,Matched,USR36873,MCH6126,Mismatch,Mismatch
